Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,2D boundary of,achieves_planned_objective,adjacent to,alternative term,antisymmetric property,bearer of,BFO CLIF specification label,BFO OWL specification label,bound_to,concretizes,contains process,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,derives from,derives into,Description,disposition of,editor note,editor preferred term~editor preferred label,elucidation,example of usage,expand assertion to,expand expression to,FGED alternative term,first order logic expression,Format,function of,has 2D boundary,has associated axiom(fol),has associated axiom(nl),has axiom label,has category label,has coordinate unit label,has curation status,has disposition,has disposition to bind,has function,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has member,has obsolescence reason,has organization member,has part,has participant,has performer,has quality,has role,has specified numeric value,has specified value,has time stamp,has value specification,has x coordinate value,has y coordinate value,has z coordinate value,has_feature_value,has_specified_input,has_specified_output,has_supplier,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#minQualifiedCardinality,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/page,IEDB alternative term,immediately preceded by,immediately precedes,imported from,in branch,inheres in,is about,is allocated id range,is concretized as,is denotator type,is duration of,is grain of,is member of organization,is quality measured as,is quality measurement of,is quality specification of,is_manufactured_by,is_proxy_for,is_specified_input_of,is_specified_output_of,is_supported_by_data,ISA alternative term,label,Language,located in,location of,member of,mentions,NIAID GSCID-BRC alternative term,objective_achieved_by,OBO foundry unique label,obsolete_describes,obsolete_has_function,obsolete_has_quality,obsolete_has_role,obsolete_is_concretization_of,obsolete_is_concretized_as,obsolete_is_described_by,obsolete_is_realized_by,obsolete_materially denotes,obsolete_realizes,obsolete_represents,obsolete_results_from,obsolete_specifically denotes,obsoleted_has_specified_input_information,obsoleted_has_specified_output_information,obsoleted_is_device_for,obsoleted_is_reagent_in,obsoleted_is_specified_information_intput_of,obsoleted_is_specified_information_output_of,obsoleted_utilizes_device,obsoleted_utilizes_reagent,occurs in,ontology term requester,part of,participates in,preceded by,precedes,process is result of,provides_service_consumer_with,Publisher,quality is specified as,quality of,realized in,realizes,Relation,Resource Identifier,Resource Type,retired from use as of,Rights Management,role of,shorthand,Source,specifies value of,starts,Subject and Keywords,supplies,surrounded by,temporal interpretation,temporal relation,term editor,term replaced by,term tracker item,Title
http://purl.obolibrary.org/obo/OBI_0002098,assay measuring the on rate [kon] of a T cell epitope:MHC:TCR complex,on rate|binding assay|M^-1s^-1,A T cell epitope binding constant determination assay that measures the on rate.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002059,,,,,,,,,,,,,,,,,A T cell epitope binding constant determination assay that measures the on rate.,IEDB,,,,,,,assay measuring the on rate [kon] of a T cell epitope:MHC:TCR complex,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0002098,,,,,,,,,,,,on rate|binding assay|M^-1s^-1,,,,,,,,,,,,,,,,,,,,,,assay measuring the on rate [kon] of a T cell epitope:MHC:TCR complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0000370,contain function,,A contain function is a function to constrain a material entities location in space,FALSE,,,http://purl.obolibrary.org/obo/BFO_0000034,,,,,,,,,,,,,,,,,A contain function is a function to constrain a material entities location in space,,,,,,,,contain function,,"A syringe, a beaker",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contain function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Schober|Frank Gibson|Bill Bug|Melanie Courtot,,,
http://purl.obolibrary.org/obo/IAO_0000093,obsolete2_binary executable,,"Binary executable is a digital entity consisting of the binary representation of machine instructions of a specific processor or they may be binary pseudocode for a virtual machine. A non-source executable file is also called an object program. It is assumed that the binary executable file contains properly-formatted computer instructions.  (derived from Wikipedia, Nov 1, 2007)",TRUE,,,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,,,,,,,,,,,,,,,,,"Binary executable is a digital entity consisting of the binary representation of machine instructions of a specific processor or they may be binary pseudocode for a virtual machine. A non-source executable file is also called an object program. It is assumed that the binary executable file contains properly-formatted computer instructions.  (derived from Wikipedia, Nov 1, 2007)",group:OBI|OBI_0000222,,,,,,"3/22/2009 Alan Ruttenberg, obsoleted per http://groups.google.com/group/information-ontology/browse_thread/thread/789ad4b7708d5cf4
superclass was 'digital entity'",binary executable,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000103,,,,,,,,,,,,,,,,,,,IAO:0000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,obsolete2_binary executable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Jennifer Fostel,,,
http://purl.obolibrary.org/obo/OBI_0000048,chromatography device,chromatography instrument,"a device that facilitates the separation of mixtures. The function of a chromatography device involves passing a mixture dissolved in a ""mobile phase"" through a stationary phase, which separates the analyte to be measured from other molecules in the mixture and allows it to be isolated.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000832|http://purl.obolibrary.org/obo/OBI_0002089|http://purl.obolibrary.org/obo/OBI_0000932,,,,chromatography instrument,,,,,,,,,,,open tracker https://sourceforge.net/tracker/index.php?func=detail&aid=2881353&group_id=177891&atid=886178,,"a device that facilitates the separation of mixtures. The function of a chromatography device involves passing a mixture dissolved in a ""mobile phase"" through a stationary phase, which separates the analyte to be measured from other molecules in the mixture and allows it to be isolated.",http://en.wikipedia.org/wiki/Chromatography,,,,,,,chromatography device,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,http://purl.obolibrary.org/obo/OBI_0000453|http://purl.obolibrary.org/obo/OBI_0000370|http://purl.obolibrary.org/obo/OBI_0000372|http://purl.obolibrary.org/obo/OBI_0000401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chromatography device,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Gibson,,,
http://purl.obolibrary.org/obo/OBI_0001776,biological activity assay measuring epitope specific chemokine (C-X-C motif) ligand 12 production by T cells,CXCL12/SDF-1 release|biological activity,A T cell epitope specific cytokine production assay that detects chemokine (C-X-C motif) ligand 12 production by T cells.,FALSE,,,http://purl.obolibrary.org/obo/OBI_1110129,,,,,,,,,,,,,,,,,A T cell epitope specific cytokine production assay that detects chemokine (C-X-C motif) ligand 12 production by T cells.,IEDB,,,,,,,biological activity assay measuring epitope specific chemokine (C-X-C motif) ligand 12 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001776,,,,,,,,,,,,CXCL12/SDF-1 release|biological activity,,,,,,,,,,,,,,,,,,,,,,biological activity assay measuring epitope specific chemokine (C-X-C motif) ligand 12 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0000740,material sample role,,A material sample role is a specimen role borne by a material entity that is the output of a material sampling process.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000112,,,,,,,,,,,,,,,,,A material sample role is a specimen role borne by a material entity that is the output of a material sampling process.,,,,,,,7/13/09: Note that this is a relational role: between the sample taken and the 'sampled' material of which the sample is thought to be representative off.,material sample role,,a role borne by a portion of blood taken to represent all the blood in an organism; the role borne by a population of humans with HIV enrolled in a study taken to represent patients with HIV in general.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,material sample role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0001344,alpha mating type (yeast),,A S. cerevisiae mating type cells that secrete a pheromone that stimulates a haploids.,FALSE,,,http://purl.obolibrary.org/obo/PATO_0000047,,,,,,,,,,,,,,,,,A S. cerevisiae mating type cells that secrete a pheromone that stimulates a haploids.,,,,,,,,alpha mating type (yeast),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0001344,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/pato.owl,,,,,,,,,,,,,,,,,,,alpha mating type (yeast),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_1110128,immune epitope assay,immune epitope assay,An assay that detects the binding of an epitope to an adaptive immune receptor or a immune response process resulting from such a binding event,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000070,,,,,,,,,,,,,,,,,An assay that detects the binding of an epitope to an adaptive immune receptor or a immune response process resulting from such a binding event,IEDB,,,,,,,immune epitope assay,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110128,,,,,,,,,,,,immune epitope assay,,,,,,,,,,,,,,,,,,,,,,immune epitope assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IEDB,,,
http://purl.obolibrary.org/obo/OBI_0000602,column frit,,"A part of the column content that separates column packing compartments. In radial columns the packing is supported between two cylindrical frits and the gap between represents the bed height or column length. The outer frit is the column inlet and consequently the sample initially has a large area of stationary phase with which to interact. Frits are porous metal products to prevent unwanted particles from entering the chromatography system. These particles may come from the sample, the solvent or debris generated by the chromatography system itself. Such particles entering the system may lead to clogging of capillaries, interference with the chromatography by changing chromatographic parameters or disturbance of the detector function. Characteristics of a frit, besides the diameter and the thickness, is the porosity (pore distribution, density).",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000048,,,,,,,,,,,,,,,chromatography device,,"A part of the column content that separates column packing compartments. In radial columns the packing is supported between two cylindrical frits and the gap between represents the bed height or column length. The outer frit is the column inlet and consequently the sample initially has a large area of stationary phase with which to interact. Frits are porous metal products to prevent unwanted particles from entering the chromatography system. These particles may come from the sample, the solvent or debris generated by the chromatography system itself. Such particles entering the system may lead to clogging of capillaries, interference with the chromatography by changing chromatographic parameters or disturbance of the detector function. Characteristics of a frit, besides the diameter and the thickness, is the porosity (pore distribution, density).",WEB:<http://www.chromatography-online.org/topics/radial/columns.html>|http://msi-ontology.sourceforge.net/ontology/CHROM.owl#msi_01070,,,,,,,column frit,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,column frit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Daniel Schober,,,
http://purl.obolibrary.org/obo/GO_0032907,transforming growth factor beta3 production,,"The appearance of transforming growth factor-beta3 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",FALSE,,,http://purl.obolibrary.org/obo/GO_0001816,,,,,,,,,,,,,,,,,"The appearance of transforming growth factor-beta3 due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",,,,,,,,transforming growth factor beta3 production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0032907,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,transforming growth factor beta3 production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001396,stimulus or stress design,,"A study design in which the response of an organism(s) to the stress or stimulus is studied, e.g. osmotic stress, heat shock, radiation exposure, behavioral treatment etc.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0000115,,,,,,,,,,,,,,,,,"A study design in which the response of an organism(s) to the stress or stimulus is studied, e.g. osmotic stress, heat shock, radiation exposure, behavioral treatment etc.",MO_568 stimulus_or_stress_design,,,,,,,stimulus or stress design,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimulus or stress design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Person: Chris Stoeckert, Jie Zheng",,,
http://purl.obolibrary.org/obo/GO_0010573,vascular endothelial growth factor production,,"The appearance of vascular endothelial growth factor production due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",FALSE,,,http://purl.obolibrary.org/obo/GO_0001816,,,,,,,,,,,,,,,,,"The appearance of vascular endothelial growth factor production due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",,,,,,,,vascular endothelial growth factor production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0010573,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,vascular endothelial growth factor production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001269,biological activity assay measuring epitope specific cytotoxic T cell degranulation,degranulation|biological activity,A T cell epitope dependent biological activity assay that detects cytotoxic T cell degranulation.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0002055,,,,,,,,,,,,,,,,,A T cell epitope dependent biological activity assay that detects cytotoxic T cell degranulation.,IEDB,,,,,,,biological activity assay measuring epitope specific cytotoxic T cell degranulation,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001269,,,,,,,,,,,,degranulation|biological activity,,,,,,,,,,,,,,,,,,,,,,biological activity assay measuring epitope specific cytotoxic T cell degranulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0000154,role of Institutional Review Board,Internal Review Board,the role of a organization that is realized by members reviewing study designs for their agreement with regulations,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000014,,,,Internal Review Board,,,,,,,,,,,"CDISC definition:  institutional review board; independent ethics committee (IEC). An independent body (a review board or a committee, institutional, regional, national, or supranational) constituted of medical/scientific professionals and non-scientific members, whose responsibility it is to ensure the protection of the rights, safety and well-being of human subjects involved in a trial.",,the role of a organization that is realized by members reviewing study designs for their agreement with regulations,"OBI, CDISC",,,,,,,role of Institutional Review Board,,"An institutional review board/independent ethics committee (IRB/IEC) (also known as ethical review board) is a group that has been formally designated to approve, monitor, and review biomedical and behavioral research involving humans with the alleged aim to protect the rights and welfare of the subjects.  Wikipedia March 2008|Animal protocol review board",,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,role of Institutional Review Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Person:Jennifer Fostel|Person:Helen Parkinson,,,
http://purl.obolibrary.org/obo/GO_0032639,TRAIL production,,"The appearance of TRAIL due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",FALSE,,,http://purl.obolibrary.org/obo/GO_0001816,,,,,,,,,,,,,,,,,"The appearance of TRAIL due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels.",,,,,,,,TRAIL production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0032639,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,TRAIL production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042605,peptide antigen binding,,Interacting selectively and non-covalently with an antigen peptide.,FALSE,,,http://purl.obolibrary.org/obo/GO_0003823,,,,,,,,,,,,,,,,,Interacting selectively and non-covalently with an antigen peptide.,,,,,,,,peptide antigen binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042605,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,peptide antigen binding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0001258,ChIP-seq design,,"A study design which aims to identify protein and DNA interactions using a combination of chromatin immunoprecipitation and high throughput sequencing. Massively parallel sequence analyses are used in conjunction with whole-genome sequence databases to analyze the interaction pattern of any protein with DNA, or the pattern of any epigenetic chromatin modifications.",FALSE,,,http://purl.obolibrary.org/obo/OBI_0001425,,,,,,,,,,,,,,,,,"A study design which aims to identify protein and DNA interactions using a combination of chromatin immunoprecipitation and high throughput sequencing. Massively parallel sequence analyses are used in conjunction with whole-genome sequence databases to analyze the interaction pattern of any protein with DNA, or the pattern of any epigenetic chromatin modifications.",http://en.wikipedia.org/wiki/Chip-Sequencing,,,,,,,ChIP-seq design,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0001398|http://purl.obolibrary.org/obo/OBI_0001234,,,,,,,,,,,,,,,,,OBI:0001258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChIP-seq design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Person: Chris Stoeckert, Jie Zheng",,,
http://purl.obolibrary.org/obo/OBI_1110162,ELISA measuring epitope specific interleukin-17 production by T cells,IL-17 release|ELISA,An assay of epitope specific interleukin-17 production by T cells that uses an ELISA.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001295,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-17 production by T cells that uses an ELISA.,IEDB,,,,,,,ELISA measuring epitope specific interleukin-17 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110162,,,,,,,,,,,,IL-17 release|ELISA,,,,,,,,,,,,,,,,,,,,,,ELISA measuring epitope specific interleukin-17 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_1110173,intracellular cytokine staining assay measuring epitope specific interleukin-2 production by T cells,IL-2 release|ICS,An assay of epitope specific interleukin-2 production by T cells that uses an intracellular cytokine staining assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001445,,,,,,,,,,,,,,,,,An assay of epitope specific interleukin-2 production by T cells that uses an intracellular cytokine staining assay.,IEDB,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-2 production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110173,,,,,,,,,,,,IL-2 release|ICS,,,,,,,,,,,,,,,,,,,,,,intracellular cytokine staining assay measuring epitope specific interleukin-2 production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_0100010,Epstein Barr virus transformed B cell,,A material entity which results from viral transformation process using EBV as transformation agent when applied to B-cell entity,FALSE,,,http://purl.obolibrary.org/obo/OBI_0000047,,,,,,,,,,,,,,,,,A material entity which results from viral transformation process using EBV as transformation agent when applied to B-cell entity,GROUP: OBI Biomaterial Branch,,,,,,,Epstein Barr virus transformed B cell,,PMID: 8777380. Expression of thyroid peroxidase in EBV-transformed B cell lines using adenovirus.Thyroid. 1996 Feb;6(1):23-8.,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Epstein Barr virus transformed B cell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Susanna Sansone,,,
http://purl.obolibrary.org/obo/OBI_0001740,quenching assay measuring the off rate [koff] of a B cell epitope:antibody complex,off rate|quenching|1/s,A B cell epitope binding off rate measurement (koff) determination assay that uses an antibody binding detection by fluorescence quenching assay.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001723|http://purl.obolibrary.org/obo/OBI_0001499,,,,,,,,,,,,,,,,,A B cell epitope binding off rate measurement (koff) determination assay that uses an antibody binding detection by fluorescence quenching assay.,IEDB,,,,,,,quenching assay measuring the off rate [koff] of a B cell epitope:antibody complex,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0001740,,,,,,,,,,,,off rate|quenching|1/s,,,,,,,,,,,,,,,,,,,,,,quenching assay measuring the off rate [koff] of a B cell epitope:antibody complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
http://purl.obolibrary.org/obo/OBI_1110151,ELISA measuring epitope specific interferon-gamma production by T cells,IFNg release|ELISA,An assay of epitope specific interferon-gamma production by T cells that uses an ELISA.,FALSE,,,http://purl.obolibrary.org/obo/OBI_0001414,,,,,,,,,,,,,,,,,An assay of epitope specific interferon-gamma production by T cells that uses an ELISA.,IEDB,,,,,,,ELISA measuring epitope specific interferon-gamma production by T cells,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:1110151,,,,,,,,,,,,IFNg release|ELISA,,,,,,,,,,,,,,,,,,,,,,ELISA measuring epitope specific interferon-gamma production by T cells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PERSON:Randi Vita, Jason Greenbaum, Bjoern Peters",,,
