Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_objective,achieves_planned_objective,adjacent_to,age_at_time_of_sampling,agent_in,alternative term,antibody_produced_by,antisymmetric property,author_of,bearer_of,construct_backbone,contact_email,contained_in,contains,contributor,creator,curator note,database_cross_reference,date/time,definition,definition,definition source,DeprecatedProperty,derived_into,derives from (ro),derives_from_cell_line,derives_from_material_anatomical_entity,derives_from_organism,derives_from_organism_or_virus,derives_from_specimen,description,develops into,editor note,editor preferred term,example of usage,expand assertion to,expand expression to,expressed_in_organism,expresses_construct,first order logic expression,first_name,funded_by,funds,gene_cross_reactivity,has curation status,has grain,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has input,has obsolescence reason,has output,has_accession_number,has_affected_gene_entrez_id,has_affiliation,has_agent,has_alternative_id,has_antibody_registry_ID,has_antibody_target,has_application_toward,has_author,has_bacterial_host_strain,has_biosafety_level,has_CAS_number,has_catalog_number,has_clone_ID,has_co-developed_line,has_conjugate,has_contact,has_derived_specimen,has_diagnosis,has_diagnosis_description,has_director,has_documentation,has_eligibility_requirment,has_end_date,has_entrez_gene_id,has_expertise,has_format,has_function,has_gene_symbol,has_geographic_restriction,has_immunogenic_material,has_improper_part,has_InChI_key,has_infectious_history,has_input_type,has_insert_size,has_integral_part,has_inventory_number,has_IUPAC_name,has_lot_number,has_mammalian_phenotype,has_manufacturer,has_molecular_weight,has_narrow_synonym,has_obo_namespace,has_organization_member,has_output_type,has_parental_strain_name,has_part,has_participant,has_pathological_stage,has_phase,has_phenotype,has_phenotype_anatomical_entity,has_phenotype_annotation,has_phenotype_biological_process,has_phenotype_quality,has_phenotypic_sex,has_PI,has_potency,has_preparation_technique,has_producer_cell_type,has_producer_strain,has_proper_part,has_PubChem_CID,has_PubMed_ID,has_purity_grade,has_related_synonym,has_relationship_to_proband,has_residency_requirement,has_restriction,has_role,has_selectable_marker,has_sequence,has_sequence_alteration,has_software_license,has_source,has_specified_input,has_specified_output,has_start_date,has_study_population,has_tag,has_topic,has_uniPROT_ID,has_url,has_viability,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://eagle-i.org/ont/app/1.0/inPropertyGroup,http://eagle-i.org/ont/app/1.0/preferredDefinition,http://eagle-i.org/ont/app/1.0/preferredLabel,http://purl.obolibrary.org/obo/ERO_0002026,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#bottomObjectProperty,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,http://www.w3.org/2004/02/skos/core#notation,human_study_performed_by,implements,imported from,improper_part_of,in branch,in_subset,infects_target_organism,inheres in,integral_part_of,is denotator type,is_contact_for,is_director_of,is_encoded_in,is_manufactured_by,is_matching_specimen,is_member_of_organization,is_member_of_resource_collection,is_performed_by,is_PI_of,is_realized_by,is_specified_output_of,lab_data_format,lab_delivery_address,last_name,library_count,located_in,location of,mailing_address,matching_specimen,member of,model_number,model_of,objective_achieved_by,objective_achieved_by_operation,OBO foundry unique label,obsolete_is_member_of_family,obsolete_production_funded_by,obsolete_relationship_to_proband,occurs_in,operating_system,organism_generated_from_construct,originates_from_country,output_of,part_of,participates in,participates_in_human_study,performs,performs_human_study,phone_number,preceded_by,precedes,produced_by,produces,proper_part_of,provides_access_to,provides_service,realizes,realizes_protocol,recognizes_protein_uniprot_ID,recognizes_species,related_biological_specimen,related_cell_line,related_immunotechnique,related_research_project,related_technique,related_viral_construct,related_virus,relationship,role_of,scope note,service_provided_by,species_non_reactivity,specifies_the_use_of,target_modification,target_subregion,term editor,term replaced by,title,title (dce),transformation_of,transformed_into,used_by,used_to_generate_organism,used_to_study,uses,uses_software,version
http://purl.obolibrary.org/obo/ERO_0000855,lipid bilayer workstation,,"An instrument that allows for pico- or nano-scale charge current measurements across an artifical lipid  membrane through reconstituted, ion-conducting single channels. Currents are measured via silver electrodes, digitized and amplified.",false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,"An instrument that allows for pico- or nano-scale charge current measurements across an artifical lipid  membrane through reconstituted, ion-conducting single channels. Currents are measured via silver electrodes, digitized and amplified.",,http://www.instmeth.uni-freiburg.de/methods/iocbc/oe/m-plb-workstation.html,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000855,,,,,,,,,,,,,,,,,lipid bilayer workstation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000866,CNC Lathe,,"A lathe that is designed to use modern carbide tooling and fully use modern processes. The part may be designed and the toolpaths programmed by the CAD/CAM process, and the resulting file uploaded to the machine, and once set and trialled the machine will continue to turn out parts under the occasional supervision of an operator.",false,,,http://purl.obolibrary.org/obo/ERO_0000846,,,,,,,,,,,,,,,,,,,,"A lathe that is designed to use modern carbide tooling and fully use modern processes. The part may be designed and the toolpaths programmed by the CAD/CAM process, and the resulting file uploaded to the machine, and once set and trialled the machine will continue to turn out parts under the occasional supervision of an operator.",,http://en.wikipedia.org/wiki/Lathe_%28metal%29,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000866,,,,,,,,,,,,,,,,,CNC Lathe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_569628,Dioscorea oppositifolia,Dioscorea opposita|Dioscorea oppostifolia|non Dioscorea opposita auct.,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_4672,,,,,,Dioscorea opposita|Dioscorea oppostifolia|non Dioscorea opposita auct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:569628,,,,,,,,,,,,,,,,,Dioscorea oppositifolia,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100298,feature detection analysis operation,,"identification of some part of a specimen (e.g. an anatomical, molecular, cellular specimen) that represents a feature of interest|Placeholder for EDAM operation class.",false,,,http://purl.obolibrary.org/obo/ERO_0100288,,,,,,,,,,,,,,,,,,,,"identification of some part of a specimen (e.g. an anatomical, molecular, cellular specimen) that represents a feature of interest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100298,,,,,,,,,,,,,,,Placeholder for EDAM operation class.,,feature detection analysis operation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_8314,Salamandridae,newts,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_8293,,,,,,newts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:8314,,,,,,,,,,,,,,,,,Salamandridae,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000842,potentiostat,,An instrument used to control a three electrode cell and run electroanalytical experiments.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,An instrument used to control a three electrode cell and run electroanalytical experiments.,,http://en.wikipedia.org/wiki/Potentiostat,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000842,,,,,,,,,,,,,,,,,potentiostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000789,staff role,,An employee role inhering in a person that is realized when the bearer is employed by an employer.,false,,,http://purl.obolibrary.org/obo/ERO_0000787,,,,,,,,,,,,,,,,,,,,An employee role inhering in a person that is realized when the bearer is employed by an employer.,,PERSON: Nicole Vasilevsky,,,,,,,,,,,,,A research technician in a lab.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000789,,,,,,,,,,,,,,,,,staff role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0002052,cousin relationship,,A collateral family relationship of a person to thier cousin.,false,,,http://purl.obolibrary.org/obo/ERO_0002051,,,,,,,,,,,,,,,,,,,,A collateral family relationship of a person to thier cousin.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0002052,,,,,,,,,,,,,,,,,cousin relationship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Matthew Brush,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001117,nuclear magnetic resonance data,NMR data,Data depicting NMR spectra from a sample.,false,,,http://purl.obolibrary.org/obo/ERO_0001554,,,,,,NMR data,,,,,,,,,,,,,,Data depicting NMR spectra from a sample.,,http://en.wikipedia.org/wiki/NMR_spectra_database,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001117,,,,,,,,,,,,,,,,,nuclear magnetic resonance data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000071,software,,"A general term primarily used for digitally stored data such as computer programs and other kinds of information read and written by computers.|IAO is a planned specification, in SWO is an Information artifact. In eagle-i, we have a need to collect material instances and is it thus currently classified as a material entity.",false,,,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,,,,,,,,,,,,,,,A general term primarily used for digitally stored data such as computer programs and other kinds of information read and written by computers.,,http://en.wikipedia.org/wiki/Computer_software,,,,,,,,,,,,software,Microsoft Word is commonly used word processing software.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000071,,,,,,,,,,,,,,,"IAO is a planned specification, in SWO is an Information artifact. In eagle-i, we have a need to collect material instances and is it thus currently classified as a material entity.",,software,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Melissa Haendel,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0002063,relationship by marriage,,,false,,,http://purl.obolibrary.org/obo/ERO_0002061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0002063,,,,,,,,,,,,,,,,,relationship by marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.ebi.ac.uk/swo/data/SWO_3000046,Tab delimited file format,,,false,,,http://www.ebi.ac.uk/swo/data/SWO_3000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tab delimited file format,,,,,,,,http://purl.obolibrary.org/obo/swo.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000948,oscilloscope,,"A device that measures and displayes signal voltages, usually as a two-dimensional graph of one or more electrical potential differences (vertical axis) plotted as a function of time or of some other voltage (horizontal axis).",false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,"A device that measures and displayes signal voltages, usually as a two-dimensional graph of one or more electrical potential differences (vertical axis) plotted as a function of time or of some other voltage (horizontal axis).",,http://en.wikipedia.org/wiki/Oscilloscope,,,,,,,,,,,,oscilloscope,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000948,,,,,,,,,,,,,,,,,oscilloscope,,,,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON:Bjoern Peters,,,,,,,,,,,
http://www.ebi.ac.uk/efo/swo/SWO_0000724,data rendering and visualization objective,,,false,,,http://purl.obolibrary.org/obo/ERO_0100003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tweaked label.  From 'data visualization objective' to 'data rendering and visualization objective'.  Need to decide if we should separate rendering from visualization.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,data rendering and visualization objective|data rendering and visualization objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001810,pulsed laser deposition system,,An instrument used for thin film and nanocyrstal growth where the target material is ablated with a laser and a plume deposists material on a substrate.,false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,An instrument used for thin film and nanocyrstal growth where the target material is ablated with a laser and a plume deposists material on a substrate.,,http://www.vanderbilt.edu/vinse/facility_details.php?FacilityID=3,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001810,,,,,,,,,,,,,,,,,pulsed laser deposition system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001175,remote manipulator arm ,,"A instrument used for transmitting hand and finger movements to a remote robotic device, allowing the manipulation of objects that are too heavy, dangerous, small, or otherwise difficult to handle directly.",false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,"A instrument used for transmitting hand and finger movements to a remote robotic device, allowing the manipulation of objects that are too heavy, dangerous, small, or otherwise difficult to handle directly.",,http://www.thefreedictionary.com/Remote+manipulator,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001175,,,,,,,,,,,,,,,,,remote manipulator arm ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000429,BAC library,,"A genomic library that contains discrete collections of host bacteria, each of which carries a DNA insert from a source organism cloned into a BAC construct, such that the collection of cloned DNA molecules represents the entire genome of the source organism. This term can also represent the collection of BAC constructs prior to their delivery into the host cells.|Placeholder for class to be imported from the Reagent Ontology (ReO).",false,,,http://purl.obolibrary.org/obo/ERO_0000279,,,,,,,,,,,,,,,,,,,,"A genomic library that contains discrete collections of host bacteria, each of which carries a DNA insert from a source organism cloned into a BAC construct, such that the collection of cloned DNA molecules represents the entire genome of the source organism. This term can also represent the collection of BAC constructs prior to their delivery into the host cells.",,http://en.wikipedia.org/wiki/Genomic_library,,,,,,,,,,,,BAC library,A BAC library containing the mouse genome.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000429,,,,,,,,,,,,,,,Placeholder for class to be imported from the Reagent Ontology (ReO).,,BAC library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_80365,Laminaria digitata,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:80365,,,,,,,,,,,,,,,,,Laminaria digitata,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001164,teleconference equipment ,,"Instruments used to support teleconferencing by providing one or more of the following: audio, video, and/or data services by one or more means, such as telephone, computer, telegraph, teletype, radio, and television.",false,,,http://purl.obolibrary.org/obo/ERO_0000004,,,,,,,,,,,,,,,,,,,,"Instruments used to support teleconferencing by providing one or more of the following: audio, video, and/or data services by one or more means, such as telephone, computer, telegraph, teletype, radio, and television.",,http://en.wikipedia.org/wiki/Teleconference,,,,,,,,,,,,,Phone conferencing.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001164,,,,,,,,,,,,,,,,,teleconference equipment ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100147,disease pathway analysis objective,disease pathway analysis objective,,false,,,http://purl.obolibrary.org/obo/ERO_0100142,,,,,,disease pathway analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100147,,,,,,,,,,,,,,,,,disease pathway analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ERO_0100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0000416,targeted homologous recombination,Genome manipulation|Genetic engineering|Homologous recombination,"Experimental genetic modification that uses homologous recombination to change an endogenous gene. The method can be used to delete a gene, remove exons, add a gene, and introduce point mutations.",false,,,http://purl.obolibrary.org/obo/ERO_0001297,,,,,,Genome manipulation|Genetic engineering|Homologous recombination,,,,,,,,,,,,,,"Experimental genetic modification that uses homologous recombination to change an endogenous gene. The method can be used to delete a gene, remove exons, add a gene, and introduce point mutations.",,http://en.wikipedia.org/wiki/Gene_targeting,,,,,,,,,,,,,Antibody generation in B cells.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0000416,,,,,,,,,,,,,,,,,targeted homologous recombination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Karen Corday,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001351,single photon emission computed tomography,SPECT,"An imaging technique, in which a gamma camera rotates around the patient and takes pictures from many angles, and a tomographic (cross-sectional) image is generated.",false,,,http://purl.obolibrary.org/obo/ERO_0001312,,,,,,SPECT,,,,,,,,,,,,,,"An imaging technique, in which a gamma camera rotates around the patient and takes pictures from many angles, and a tomographic (cross-sectional) image is generated.",,http://www.medterms.com/script/main/art.asp?articlekey=18450,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001351,,,,,,,,,,,,,,,,,single photon emission computed tomography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0001362,immunoassay,,An assay that enables the presence or the concentration of a substance in a material to be measured by exploiting the specific binding between an analyte and the corresponding detection antibody. ,false,,,http://purl.obolibrary.org/obo/OBI_0000070,,,,,,,,,,,,,,,,,,,,An assay that enables the presence or the concentration of a substance in a material to be measured by exploiting the specific binding between an analyte and the corresponding detection antibody. ,,"Nature Biotechnology 28,434–435 (2010)",,,,,,,,,,,,,Immunohistochemistry.,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0001362,,,,,,,,,,,,,,,,,immunoassay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Nicole Vasilevsky,,,,,,,,,,,
http://purl.obolibrary.org/obo/ERO_0100274,phylogenetic analysis objective,evolutionary relationship analysis objective|evolutionary analysis objective,objective to analyze evolutionary relatedness across a population of organisms,false,,,http://purl.obolibrary.org/obo/ERO_0100273,,,,,,evolutionary relationship analysis objective|evolutionary analysis objective,,,,,,,,,,,,,,objective to analyze evolutionary relatedness across a population of organisms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ERO:0100274,,,,,,,,,,,,,,,,,phylogenetic analysis objective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_23137,Agrimonia,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:23137,,,,,,,,,,,,,,,,,Agrimonia,,,,,,,,http://purl.obolibrary.org/obo/ncbitaxon.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
